DateTime,Action,Source IP,Destination IP,Protocol,Port,Rule
2024-01-03 23:10:00,Allowed,140.94.108.156,254.165.53.163,ICMP,22775,HTTP Deny
2024-01-03 23:11:00,Allowed,65.132.30.136,178.156.82.27,HTTP,7119,ICMP Deny
2024-01-03 23:12:00,Blocked,210.134.115.227,225.19.131.49,HTTP,1439,FTP Allow
2024-01-03 23:13:00,Allowed,129.242.218.13,224.129.143.160,HTTPS,4966,HTTPS Allow
2024-01-03 23:14:00,Allowed,200.226.251.243,232.90.213.201,ICMP,63238,ICMP Deny
2024-01-03 23:15:00,Allowed,117.74.179.90,97.223.132.13,TCP,34841,FTP Allow
2024-01-03 23:16:00,Allowed,80.196.225.11,194.12.119.180,UDP,13774,ICMP Deny
2024-01-03 23:17:00,Blocked,132.234.130.139,1.95.218.47,UDP,18954,HTTPS Allow
2024-01-03 23:18:00,Allowed,201.207.162.226,91.30.115.237,HTTPS,28532,FTP Allow
2024-01-03 23:19:00,Allowed,195.223.3.157,165.233.92.22,HTTPS,54526,HTTPS Allow
2024-01-03 23:20:00,Allowed,77.32.123.35,190.152.163.231,HTTPS,5652,FTP Allow
2024-01-03 23:21:00,Blocked,151.33.238.145,150.95.140.25,UDP,54249,DNS Allow
2024-01-03 23:22:00,Allowed,221.220.155.220,62.71.253.156,TCP,62393,ICMP Deny
2024-01-03 23:23:00,Allowed,250.80.24.54,51.248.102.2,HTTPS,15280,FTP Allow
2024-01-03 23:24:00,Allowed,244.87.205.125,182.148.121.227,UDP,21720,HTTPS Allow
2024-01-03 23:25:00,Allowed,187.78.88.168,105.154.69.13,UDP,4958,HTTPS Allow
2024-01-03 23:26:00,Allowed,15.75.33.239,58.201.198.4,HTTPS,61131,HTTPS Allow
2024-01-03 23:27:00,Blocked,68.4.53.240,90.40.136.237,TCP,49444,DNS Allow
2024-01-03 23:28:00,Allowed,173.190.69.43,44.55.227.10,UDP,13690,FTP Allow
2024-01-03 23:29:00,Blocked,83.54.225.143,34.193.161.211,UDP,21841,DNS Allow
2024-01-03 23:30:00,Allowed,30.26.204.143,212.222.26.255,UDP,60960,FTP Allow
2024-01-03 23:31:00,Allowed,21.136.132.200,82.252.148.253,HTTP,64295,HTTPS Allow
2024-01-03 23:32:00,Allowed,75.163.59.241,176.67.119.110,TCP,57034,HTTPS Allow
2024-01-03 23:33:00,Blocked,138.22.245.198,145.128.173.249,HTTPS,23105,HTTPS Allow
2024-01-03 23:34:00,Blocked,79.230.155.67,89.204.115.152,UDP,47027,HTTP Deny
2024-01-03 23:35:00,Blocked,53.119.69.120,139.12.152.99,UDP,13365,FTP Allow
2024-01-03 23:36:00,Allowed,125.129.42.65,69.211.172.184,TCP,38019,DNS Allow
2024-01-03 23:37:00,Blocked,228.101.122.75,254.164.8.153,ICMP,50911,DNS Allow
2024-01-03 23:38:00,Blocked,89.114.125.102,0.175.22.128,ICMP,33851,HTTP Deny
2024-01-03 23:39:00,Blocked,126.172.113.114,145.192.144.29,ICMP,17108,HTTPS Allow
2024-01-03 23:40:00,Blocked,121.245.250.47,102.161.15.209,ICMP,48418,HTTP Deny
2024-01-03 23:41:00,Blocked,53.23.68.176,238.73.154.162,UDP,43329,FTP Allow
2024-01-03 23:42:00,Allowed,1.247.218.54,71.227.160.232,TCP,1809,HTTPS Allow
2024-01-03 23:43:00,Allowed,205.61.83.111,231.249.84.114,HTTP,4322,DNS Allow
2024-01-03 23:44:00,Blocked,142.159.96.86,138.144.29.215,ICMP,59266,HTTP Deny
2024-01-03 23:45:00,Allowed,240.94.166.1,132.121.193.0,ICMP,54455,DNS Allow
2024-01-03 23:46:00,Blocked,238.251.78.122,95.104.133.9,ICMP,22812,HTTP Deny
2024-01-03 23:47:00,Allowed,81.248.172.241,240.173.49.198,TCP,1366,HTTP Deny
2024-01-03 23:48:00,Allowed,247.27.174.50,234.110.189.240,TCP,47993,ICMP Deny
2024-01-03 23:49:00,Blocked,198.186.217.0,167.201.22.107,UDP,35497,FTP Allow
2024-01-03 23:50:00,Blocked,202.18.186.209,128.179.27.128,TCP,33658,ICMP Deny
2024-01-03 23:51:00,Blocked,203.231.29.60,235.229.119.225,UDP,35579,DNS Allow
2024-01-03 23:52:00,Blocked,225.19.14.47,30.222.211.168,TCP,44849,ICMP Deny
2024-01-03 23:53:00,Allowed,57.223.173.129,93.22.170.67,UDP,56305,HTTPS Allow
2024-01-03 23:54:00,Allowed,40.108.62.210,176.148.56.218,HTTP,27080,FTP Allow
2024-01-03 23:55:00,Allowed,36.200.158.156,105.184.47.38,UDP,35080,ICMP Deny
2024-01-03 23:56:00,Allowed,225.163.129.16,154.138.204.80,ICMP,3667,ICMP Deny
2024-01-03 23:57:00,Allowed,66.16.175.86,86.84.19.122,HTTPS,10985,HTTPS Allow
2024-01-03 23:58:00,Allowed,232.101.182.176,0.113.154.41,HTTPS,29080,ICMP Deny
2024-01-03 23:59:00,Allowed,40.140.201.70,59.175.79.24,HTTPS,40012,FTP Allow
2024-01-04 0:00:00,Blocked,155.219.24.54,121.155.61.3,UDP,21705,FTP Allow
2024-01-04 0:01:00,Blocked,185.254.14.46,167.197.199.255,ICMP,9100,DNS Allow
2024-01-04 0:02:00,Blocked,189.192.169.255,66.6.234.253,ICMP,44918,DNS Allow
2024-01-04 0:03:00,Allowed,198.26.15.151,57.83.178.157,TCP,5268,FTP Allow
2024-01-04 0:04:00,Allowed,79.250.67.156,41.82.248.142,HTTP,35492,HTTP Deny
2024-01-04 0:05:00,Allowed,228.167.75.189,210.228.145.37,HTTP,9487,HTTPS Allow
2024-01-04 0:06:00,Blocked,4.153.30.44,81.2.124.76,ICMP,4413,DNS Allow
2024-01-04 0:07:00,Allowed,93.252.168.144,237.105.208.235,HTTPS,48634,FTP Allow
2024-01-04 0:08:00,Allowed,43.234.146.72,134.176.204.86,TCP,44438,DNS Allow
2024-01-04 0:09:00,Allowed,29.160.15.189,1.199.76.200,HTTP,16446,ICMP Deny
2024-01-04 0:10:00,Blocked,230.91.29.243,22.169.235.153,ICMP,30475,HTTPS Allow
2024-01-04 0:11:00,Allowed,10.19.153.47,94.94.1.48,ICMP,49562,HTTPS Allow
2024-01-04 0:12:00,Allowed,251.77.242.83,16.109.136.162,HTTP,51819,FTP Allow
2024-01-04 0:13:00,Allowed,32.127.180.156,17.60.0.182,HTTP,56303,DNS Allow
2024-01-04 0:14:00,Allowed,47.161.159.188,45.156.126.120,HTTP,986,FTP Allow
2024-01-04 0:15:00,Allowed,167.225.170.202,7.223.218.108,HTTPS,12529,HTTPS Allow
2024-01-04 0:16:00,Blocked,89.181.74.178,112.85.82.83,TCP,42368,ICMP Deny
2024-01-04 0:17:00,Allowed,219.218.135.68,5.69.213.214,HTTPS,26524,HTTPS Allow
2024-01-04 0:18:00,Allowed,208.234.84.76,24.158.61.61,ICMP,55285,ICMP Deny
2024-01-04 0:19:00,Allowed,171.139.238.52,55.236.132.183,HTTPS,28919,DNS Allow
2024-01-04 0:20:00,Allowed,59.98.171.199,22.153.196.74,TCP,62691,DNS Allow
2024-01-04 0:21:00,Allowed,217.182.245.152,191.238.32.174,ICMP,16870,HTTP Deny
2024-01-04 0:22:00,Blocked,225.174.147.234,181.178.23.171,UDP,62363,DNS Allow
2024-01-04 0:23:00,Blocked,30.115.177.85,58.240.202.31,ICMP,58025,ICMP Deny
2024-01-04 0:24:00,Allowed,123.129.201.236,116.205.255.31,UDP,61549,HTTP Deny
2024-01-04 0:25:00,Allowed,233.251.93.189,140.82.114.106,UDP,37410,DNS Allow
2024-01-04 0:26:00,Allowed,238.247.26.81,246.210.251.217,HTTPS,43306,DNS Allow
2024-01-04 0:27:00,Blocked,79.69.162.109,111.13.141.177,ICMP,57972,ICMP Deny
2024-01-04 0:28:00,Blocked,137.207.67.223,126.231.1.141,TCP,46583,HTTP Deny
2024-01-04 0:29:00,Allowed,205.219.180.137,173.151.17.34,ICMP,60639,DNS Allow
2024-01-04 0:30:00,Blocked,140.241.252.93,24.146.40.186,HTTP,21117,DNS Allow
2024-01-04 0:31:00,Blocked,239.38.114.246,105.65.139.122,ICMP,62505,HTTP Deny
2024-01-04 0:32:00,Allowed,91.53.149.60,199.131.106.49,HTTP,18430,HTTPS Allow
2024-01-04 0:33:00,Allowed,98.70.246.81,48.143.15.75,HTTPS,39499,ICMP Deny
2024-01-04 0:34:00,Blocked,105.233.135.140,144.34.95.6,UDP,15902,FTP Allow
2024-01-04 0:35:00,Blocked,162.59.34.126,188.130.121.241,TCP,1849,HTTP Deny
2024-01-04 0:36:00,Blocked,64.126.37.160,171.78.116.218,UDP,60959,HTTP Deny
2024-01-04 0:37:00,Blocked,175.161.2.75,197.165.196.235,HTTPS,22303,HTTP Deny
2024-01-04 0:38:00,Allowed,149.53.200.80,218.198.5.14,HTTPS,10484,FTP Allow
2024-01-04 0:39:00,Allowed,138.206.37.157,147.169.58.37,HTTPS,53464,ICMP Deny
2024-01-04 0:40:00,Blocked,242.169.75.147,142.9.68.157,HTTP,49055,ICMP Deny
2024-01-04 0:41:00,Blocked,222.47.242.21,65.99.81.241,TCP,46701,DNS Allow
2024-01-04 0:42:00,Allowed,243.218.251.54,168.175.0.115,ICMP,5630,HTTPS Allow
2024-01-04 0:43:00,Blocked,184.43.195.32,78.174.59.197,HTTP,59180,ICMP Deny
2024-01-04 0:44:00,Blocked,188.125.77.241,140.63.27.14,TCP,65089,HTTPS Allow
2024-01-04 0:45:00,Allowed,75.146.134.246,57.160.217.6,UDP,28001,HTTP Deny
2024-01-04 0:46:00,Blocked,69.182.81.107,68.92.227.210,TCP,48600,FTP Allow
2024-01-04 0:47:00,Blocked,158.74.95.1,161.40.191.67,UDP,41861,ICMP Deny
2024-01-04 0:48:00,Allowed,154.242.132.254,201.30.34.117,TCP,7578,HTTP Deny
2024-01-04 0:49:00,Blocked,218.98.45.189,1.223.32.22,HTTPS,34643,ICMP Deny
2024-01-04 0:50:00,Blocked,198.227.48.166,1.113.161.188,ICMP,26457,DNS Allow
2024-01-04 0:51:00,Allowed,27.138.243.231,121.27.194.33,ICMP,40109,HTTP Deny
2024-01-04 0:52:00,Blocked,200.128.61.225,60.13.79.13,UDP,51243,HTTP Deny
2024-01-04 0:53:00,Allowed,156.134.84.97,187.42.12.36,HTTP,64252,ICMP Deny
2024-01-04 0:54:00,Blocked,36.169.95.59,209.222.181.180,HTTP,3636,ICMP Deny
2024-01-04 0:55:00,Allowed,29.117.49.247,172.7.210.38,HTTP,63162,HTTPS Allow
2024-01-04 0:56:00,Allowed,195.83.22.237,160.1.231.187,ICMP,51661,DNS Allow
2024-01-04 0:57:00,Blocked,13.177.97.129,11.130.5.252,TCP,63114,ICMP Deny
2024-01-04 0:58:00,Allowed,214.170.86.119,199.185.93.254,TCP,47869,HTTP Deny
2024-01-04 0:59:00,Allowed,198.225.239.43,130.46.222.52,HTTP,16923,DNS Allow
2024-01-04 1:00:00,Blocked,74.133.97.22,12.235.1.37,UDP,6815,HTTPS Allow
2024-01-04 1:01:00,Allowed,109.91.144.64,187.3.99.254,TCP,31041,HTTPS Allow
2024-01-04 1:02:00,Blocked,254.13.53.99,103.33.244.92,HTTP,31286,FTP Allow
2024-01-04 1:03:00,Blocked,61.62.20.126,7.3.95.93,UDP,21805,FTP Allow
2024-01-04 1:04:00,Blocked,255.110.38.42,110.197.8.151,ICMP,38475,HTTP Deny
2024-01-04 1:05:00,Blocked,101.162.187.212,203.174.28.70,ICMP,21039,DNS Allow
2024-01-04 1:06:00,Blocked,58.158.175.243,4.158.47.143,ICMP,7261,HTTPS Allow
2024-01-04 1:07:00,Blocked,254.247.50.118,75.20.108.1,HTTPS,30560,HTTP Deny
2024-01-04 1:08:00,Blocked,120.131.168.58,255.10.33.7,UDP,41339,DNS Allow
2024-01-04 1:09:00,Blocked,98.87.27.253,133.227.166.236,TCP,10737,FTP Allow
2024-01-04 1:10:00,Allowed,62.29.54.3,230.144.23.48,TCP,31812,HTTPS Allow
2024-01-04 1:11:00,Allowed,21.155.223.197,89.206.173.50,UDP,25524,FTP Allow
2024-01-04 1:12:00,Allowed,8.176.219.246,94.92.105.242,TCP,53345,HTTPS Allow
2024-01-04 1:13:00,Allowed,227.251.138.99,116.112.238.95,UDP,21616,HTTPS Allow
2024-01-04 1:14:00,Allowed,102.63.209.50,113.63.124.79,HTTPS,22955,HTTP Deny
2024-01-04 1:15:00,Blocked,7.170.117.22,132.52.205.167,HTTPS,43638,ICMP Deny
2024-01-04 1:16:00,Allowed,48.183.43.102,249.233.248.35,TCP,20201,FTP Allow
2024-01-04 1:17:00,Blocked,63.62.44.148,32.95.46.66,HTTPS,37404,DNS Allow
2024-01-04 1:18:00,Blocked,40.172.221.2,92.164.19.24,UDP,40759,FTP Allow
2024-01-04 1:19:00,Blocked,163.189.230.226,0.137.162.241,HTTP,253,FTP Allow
2024-01-04 1:20:00,Blocked,15.40.17.192,247.174.90.237,HTTP,7851,ICMP Deny
2024-01-04 1:21:00,Allowed,123.87.240.88,211.168.100.149,ICMP,45084,HTTP Deny
2024-01-04 1:22:00,Allowed,108.59.183.69,86.152.184.165,ICMP,26506,HTTPS Allow
2024-01-04 1:23:00,Allowed,50.112.152.9,118.228.120.131,HTTP,19917,DNS Allow
2024-01-04 1:24:00,Allowed,252.150.65.225,251.240.131.33,UDP,12622,FTP Allow
2024-01-04 1:25:00,Allowed,133.236.163.183,221.141.207.59,ICMP,24253,HTTP Deny
2024-01-04 1:26:00,Blocked,233.159.207.244,182.122.125.45,UDP,6425,HTTPS Allow
2024-01-04 1:27:00,Blocked,120.67.101.38,2.230.249.203,HTTP,26765,HTTP Deny
2024-01-04 1:28:00,Allowed,187.112.24.166,173.166.206.211,UDP,52415,DNS Allow
2024-01-04 1:29:00,Allowed,110.123.200.241,60.197.97.54,TCP,39726,FTP Allow
2024-01-04 1:30:00,Allowed,102.153.161.9,152.21.153.223,ICMP,50169,HTTP Deny
2024-01-04 1:31:00,Blocked,31.28.235.48,216.58.12.78,ICMP,11501,FTP Allow
2024-01-04 1:32:00,Blocked,106.150.112.134,206.71.140.31,HTTPS,24722,FTP Allow
2024-01-04 1:33:00,Allowed,53.225.4.70,58.234.30.123,ICMP,2675,HTTPS Allow
2024-01-04 1:34:00,Allowed,194.208.65.109,101.36.103.109,ICMP,40654,FTP Allow
2024-01-04 1:35:00,Blocked,147.127.167.117,14.247.108.56,HTTPS,48471,ICMP Deny
2024-01-04 1:36:00,Allowed,168.9.64.196,234.207.143.204,UDP,34801,ICMP Deny
2024-01-04 1:37:00,Allowed,141.99.253.233,86.8.37.181,TCP,10847,HTTP Deny
2024-01-04 1:38:00,Allowed,205.120.160.63,107.214.247.201,UDP,62724,HTTPS Allow
2024-01-04 1:39:00,Allowed,200.158.81.216,145.82.111.63,HTTPS,33871,ICMP Deny
2024-01-04 1:40:00,Blocked,134.207.156.185,113.22.223.139,HTTPS,29328,HTTP Deny
2024-01-04 1:41:00,Blocked,15.221.77.150,99.184.159.141,HTTPS,34721,HTTPS Allow
2024-01-04 1:42:00,Allowed,254.235.234.157,109.155.44.60,TCP,5271,HTTPS Allow
2024-01-04 1:43:00,Allowed,211.36.17.81,174.97.8.53,TCP,40475,HTTPS Allow
2024-01-04 1:44:00,Allowed,251.139.208.120,123.50.234.121,HTTPS,39090,FTP Allow
2024-01-04 1:45:00,Blocked,249.249.196.165,88.122.226.25,ICMP,29034,HTTP Deny
2024-01-04 1:46:00,Allowed,15.104.247.253,134.105.135.149,HTTP,62473,DNS Allow
2024-01-04 1:47:00,Allowed,220.30.102.234,113.158.251.183,HTTPS,34964,HTTP Deny
2024-01-04 1:48:00,Blocked,218.203.181.72,38.166.96.100,ICMP,30591,HTTPS Allow
2024-01-04 1:49:00,Blocked,228.155.185.174,196.94.65.186,HTTPS,60148,ICMP Deny
2024-01-04 1:50:00,Blocked,90.77.45.30,102.80.207.7,HTTPS,4312,DNS Allow
2024-01-04 1:51:00,Blocked,216.5.127.152,146.145.200.156,UDP,45115,HTTPS Allow
2024-01-04 1:52:00,Allowed,39.155.127.17,192.178.138.162,UDP,25775,ICMP Deny
2024-01-04 1:53:00,Blocked,149.119.102.21,242.36.52.154,HTTPS,15485,HTTP Deny
2024-01-04 1:54:00,Allowed,148.142.138.147,70.68.129.5,HTTP,28220,HTTP Deny
2024-01-04 1:55:00,Allowed,167.217.55.207,51.239.84.118,HTTPS,63733,FTP Allow
2024-01-04 1:56:00,Allowed,102.189.6.84,208.71.132.170,UDP,25157,HTTPS Allow
2024-01-04 1:57:00,Blocked,221.236.244.119,119.230.1.163,TCP,17706,HTTP Deny
2024-01-04 1:58:00,Blocked,69.81.119.95,184.43.189.236,ICMP,24015,ICMP Deny
2024-01-04 1:59:00,Blocked,196.189.191.141,181.207.116.144,ICMP,2344,DNS Allow
2024-01-04 2:00:00,Allowed,61.107.94.245,179.20.7.240,HTTPS,31067,HTTP Deny
2024-01-04 2:01:00,Allowed,217.202.51.206,90.181.123.109,ICMP,30662,HTTPS Allow
2024-01-04 2:02:00,Allowed,204.252.144.179,59.46.177.157,UDP,39079,ICMP Deny
2024-01-04 2:03:00,Blocked,112.75.91.38,147.23.168.188,TCP,2419,HTTP Deny
2024-01-04 2:04:00,Allowed,171.67.118.96,121.246.224.250,UDP,60991,HTTP Deny
2024-01-04 2:05:00,Blocked,152.137.250.69,197.47.66.41,UDP,54120,FTP Allow
2024-01-04 2:06:00,Allowed,59.54.30.241,5.156.44.93,UDP,39174,ICMP Deny
2024-01-04 2:07:00,Blocked,105.245.96.110,242.47.186.143,ICMP,43866,HTTPS Allow
2024-01-04 2:08:00,Allowed,192.222.83.22,148.68.210.134,UDP,59478,FTP Allow
2024-01-04 2:09:00,Allowed,78.101.55.36,174.80.7.195,HTTP,35886,FTP Allow
2024-01-04 2:10:00,Allowed,107.190.172.86,168.0.221.87,HTTP,6045,FTP Allow
2024-01-04 2:11:00,Allowed,194.165.142.44,74.206.200.249,HTTP,52747,HTTPS Allow
2024-01-04 2:12:00,Allowed,24.191.155.121,75.50.116.117,TCP,23527,DNS Allow
2024-01-04 2:13:00,Blocked,142.213.14.154,110.12.163.213,HTTP,52729,FTP Allow
2024-01-04 2:14:00,Allowed,174.197.58.79,210.181.41.177,TCP,24630,DNS Allow
2024-01-04 2:15:00,Blocked,227.43.2.118,7.62.14.75,HTTP,18426,ICMP Deny
2024-01-04 2:16:00,Blocked,231.86.31.205,239.36.151.179,TCP,34168,HTTPS Allow
2024-01-04 2:17:00,Allowed,55.90.0.134,38.255.123.140,TCP,62946,ICMP Deny
2024-01-04 2:18:00,Allowed,199.83.140.46,103.193.75.112,HTTPS,13327,HTTPS Allow
2024-01-04 2:19:00,Allowed,131.185.177.238,59.164.166.60,UDP,44019,HTTP Deny
2024-01-04 2:20:00,Blocked,172.226.42.185,118.52.141.231,HTTP,28038,HTTPS Allow
2024-01-04 2:21:00,Blocked,203.53.177.92,3.21.26.133,UDP,29126,HTTP Deny
2024-01-04 2:22:00,Allowed,216.193.222.248,44.72.141.151,ICMP,17771,ICMP Deny
2024-01-04 2:23:00,Allowed,218.237.168.199,245.60.221.245,HTTP,34797,ICMP Deny
2024-01-04 2:24:00,Blocked,28.32.153.131,91.9.38.103,ICMP,24461,DNS Allow
2024-01-04 2:25:00,Blocked,205.30.238.24,162.137.139.88,HTTPS,9858,DNS Allow
2024-01-04 2:26:00,Allowed,25.80.134.131,195.88.141.177,UDP,24080,HTTPS Allow
2024-01-04 2:27:00,Blocked,127.239.119.219,34.149.3.143,HTTPS,29400,DNS Allow
2024-01-04 2:28:00,Blocked,13.74.138.82,160.29.3.210,HTTPS,19087,HTTPS Allow
2024-01-04 2:29:00,Blocked,59.214.190.146,176.83.39.55,HTTP,24198,FTP Allow
2024-01-04 2:30:00,Allowed,8.114.242.108,6.226.143.217,ICMP,3338,FTP Allow
2024-01-04 2:31:00,Allowed,189.123.151.2,216.118.98.116,UDP,29816,FTP Allow
2024-01-04 2:32:00,Allowed,214.146.150.237,1.189.227.31,ICMP,55880,HTTP Deny
2024-01-04 2:33:00,Allowed,86.12.150.187,117.128.39.231,HTTP,42331,HTTP Deny
2024-01-04 2:34:00,Blocked,182.79.198.21,215.135.234.207,ICMP,27378,HTTP Deny
2024-01-04 2:35:00,Allowed,26.248.206.95,161.244.159.216,HTTP,42365,DNS Allow
2024-01-04 2:36:00,Blocked,212.56.98.68,89.29.207.97,UDP,55213,DNS Allow
2024-01-04 2:37:00,Allowed,114.199.151.86,116.28.128.79,HTTPS,49206,ICMP Deny
2024-01-04 2:38:00,Allowed,19.10.82.122,13.143.61.102,UDP,22580,HTTPS Allow
2024-01-04 2:39:00,Allowed,73.215.90.99,112.5.123.78,TCP,33326,HTTPS Allow
2024-01-04 2:40:00,Allowed,139.249.80.234,51.240.100.102,UDP,18705,FTP Allow
2024-01-04 2:41:00,Allowed,252.30.57.146,90.31.71.205,HTTPS,13731,ICMP Deny
2024-01-04 2:42:00,Allowed,125.158.105.71,13.133.90.101,HTTP,63883,ICMP Deny
2024-01-04 2:43:00,Blocked,190.34.138.178,167.212.226.25,UDP,7542,HTTPS Allow
2024-01-04 2:44:00,Allowed,231.239.27.247,154.196.57.146,TCP,37040,DNS Allow
2024-01-04 2:45:00,Allowed,158.183.195.207,211.21.206.157,HTTP,27832,HTTP Deny
2024-01-04 2:46:00,Allowed,22.149.41.52,214.85.8.48,HTTP,21820,ICMP Deny
2024-01-04 2:47:00,Allowed,130.96.207.223,157.99.136.97,ICMP,31824,ICMP Deny
2024-01-04 2:48:00,Allowed,145.226.125.255,215.130.55.169,UDP,20518,FTP Allow
2024-01-04 2:49:00,Blocked,126.85.60.91,163.84.168.209,HTTPS,13508,HTTPS Allow
2024-01-04 2:50:00,Blocked,143.77.30.118,133.66.36.133,UDP,15228,ICMP Deny
2024-01-04 2:51:00,Allowed,6.88.76.201,183.86.137.212,UDP,49771,HTTP Deny
2024-01-04 2:52:00,Blocked,243.167.213.78,90.85.51.12,HTTPS,44106,HTTP Deny
2024-01-04 2:53:00,Blocked,101.100.156.91,25.196.250.139,TCP,21750,ICMP Deny
2024-01-04 2:54:00,Blocked,143.9.44.49,224.39.15.166,HTTPS,54325,DNS Allow
2024-01-04 2:55:00,Allowed,236.240.76.184,67.154.197.98,HTTP,8450,DNS Allow
2024-01-04 2:56:00,Blocked,214.61.72.213,161.225.219.199,TCP,38392,DNS Allow
2024-01-04 2:57:00,Blocked,185.135.23.210,245.148.37.83,ICMP,43564,HTTPS Allow
2024-01-04 2:58:00,Blocked,73.51.207.0,209.233.31.161,HTTP,14813,ICMP Deny
2024-01-04 2:59:00,Blocked,130.160.214.18,191.143.177.6,TCP,28609,DNS Allow
2024-01-04 3:00:00,Allowed,152.33.116.133,178.139.101.125,TCP,58219,FTP Allow
2024-01-04 3:01:00,Allowed,119.173.195.177,23.208.119.157,HTTPS,42149,DNS Allow
2024-01-04 3:02:00,Allowed,0.65.4.12,255.238.142.122,TCP,25309,ICMP Deny
2024-01-04 3:03:00,Blocked,31.179.91.9,194.160.142.111,ICMP,37130,FTP Allow
2024-01-04 3:04:00,Allowed,224.222.224.107,0.95.149.6,HTTPS,29999,DNS Allow
2024-01-04 3:05:00,Blocked,81.23.55.225,39.167.142.171,TCP,19167,HTTP Deny
2024-01-04 3:06:00,Blocked,133.234.57.124,60.128.57.233,HTTP,61316,HTTP Deny
2024-01-04 3:07:00,Allowed,182.46.164.20,161.30.178.83,UDP,17871,HTTP Deny
2024-01-04 3:08:00,Allowed,49.118.163.43,218.29.153.54,ICMP,57309,ICMP Deny
2024-01-04 3:09:00,Allowed,210.26.205.229,222.192.70.185,HTTP,27323,ICMP Deny
2024-01-04 3:10:00,Allowed,233.132.10.235,181.143.170.143,TCP,12553,DNS Allow
2024-01-04 3:11:00,Blocked,216.38.63.7,42.198.195.150,UDP,19093,HTTP Deny
2024-01-04 3:12:00,Allowed,132.246.42.217,103.21.109.193,ICMP,24780,FTP Allow
2024-01-04 3:13:00,Blocked,250.195.59.141,19.161.92.39,UDP,3,ICMP Deny
2024-01-04 3:14:00,Blocked,186.250.32.175,38.59.199.236,TCP,49726,FTP Allow
2024-01-04 3:15:00,Allowed,86.0.245.25,175.88.35.189,ICMP,48212,ICMP Deny
2024-01-04 3:16:00,Allowed,140.233.105.85,69.252.29.169,ICMP,9676,ICMP Deny
2024-01-04 3:17:00,Allowed,72.182.143.1,194.154.91.182,TCP,55393,HTTP Deny
2024-01-04 3:18:00,Blocked,108.194.172.243,35.51.22.73,HTTPS,639,HTTPS Allow
2024-01-04 3:19:00,Blocked,108.172.195.10,209.31.125.209,UDP,62865,HTTP Deny
2024-01-04 3:20:00,Allowed,225.237.74.60,154.213.83.93,UDP,43353,DNS Allow
2024-01-04 3:21:00,Blocked,7.103.233.118,18.143.179.211,HTTPS,151,HTTPS Allow
2024-01-04 3:22:00,Allowed,38.183.193.242,227.48.96.2,TCP,3230,FTP Allow
2024-01-04 3:23:00,Blocked,236.110.110.229,0.199.33.229,HTTP,140,ICMP Deny
2024-01-04 3:24:00,Allowed,249.19.100.113,93.138.196.196,HTTP,43322,FTP Allow
2024-01-04 3:25:00,Blocked,100.67.74.76,33.80.162.176,TCP,24107,HTTPS Allow
2024-01-04 3:26:00,Allowed,204.134.23.38,208.197.250.140,HTTP,37770,HTTP Deny
2024-01-04 3:27:00,Allowed,200.112.161.133,72.69.92.123,UDP,6139,DNS Allow
2024-01-04 3:28:00,Blocked,224.84.179.242,86.172.241.123,ICMP,20984,DNS Allow
2024-01-04 3:29:00,Blocked,6.67.192.117,114.5.71.236,ICMP,24545,DNS Allow
2024-01-04 3:30:00,Allowed,51.133.90.111,44.72.162.189,HTTPS,7380,HTTPS Allow
2024-01-04 3:31:00,Blocked,24.181.108.128,82.166.218.0,HTTPS,31840,FTP Allow
2024-01-04 3:32:00,Allowed,187.201.190.27,211.27.141.31,UDP,22051,FTP Allow
2024-01-04 3:33:00,Allowed,240.140.247.35,126.75.134.171,UDP,44859,HTTPS Allow
2024-01-04 3:34:00,Blocked,229.6.253.20,38.42.42.61,HTTP,5792,ICMP Deny
2024-01-04 3:35:00,Blocked,211.119.21.178,97.239.154.133,UDP,18186,HTTPS Allow
2024-01-04 3:36:00,Allowed,40.61.247.205,62.109.201.133,ICMP,46311,FTP Allow
2024-01-04 3:37:00,Blocked,57.220.172.63,116.131.161.151,ICMP,64582,HTTP Deny
2024-01-04 3:38:00,Blocked,35.234.112.10,227.90.166.78,UDP,11542,HTTP Deny
2024-01-04 3:39:00,Blocked,242.115.69.105,118.162.200.140,HTTPS,9262,HTTPS Allow
2024-01-04 3:40:00,Blocked,48.133.193.182,107.65.206.232,UDP,27940,ICMP Deny
2024-01-04 3:41:00,Blocked,96.207.233.62,66.154.208.159,HTTP,50966,DNS Allow
2024-01-04 3:42:00,Allowed,66.178.129.242,47.178.163.154,UDP,18849,HTTPS Allow
2024-01-04 3:43:00,Blocked,21.115.167.12,16.11.187.197,HTTP,45294,FTP Allow
2024-01-04 3:44:00,Allowed,58.74.153.2,24.182.137.132,HTTP,23945,ICMP Deny
2024-01-04 3:45:00,Blocked,185.11.71.4,77.167.140.76,HTTPS,23907,HTTP Deny
2024-01-04 3:46:00,Blocked,8.122.221.160,147.69.203.105,HTTP,37691,ICMP Deny
2024-01-04 3:47:00,Allowed,41.228.173.112,82.160.45.6,HTTP,19307,DNS Allow
2024-01-04 3:48:00,Blocked,146.49.15.130,235.157.57.174,UDP,5730,HTTP Deny
2024-01-04 3:49:00,Blocked,66.28.46.47,235.207.27.243,HTTP,47800,ICMP Deny
2024-01-04 3:50:00,Allowed,166.16.254.72,234.245.108.100,ICMP,5384,HTTP Deny
